,tweetId,tweetIdx,group,content,rawContent,screenName,valence,valenceGrpPred,valenceSeq,valenceSeqRank,dominance,dominanceGrpPred,dominanceSeq,dominanceSeqRank,care,careGrpPred,careSeq,careSeqRank,fairness,fairnessGrpPred,fairnessSeq,fairnessSeqRank,loyalty,loyaltyGrpPred,loyaltySeq,loyaltySeqRank,authority,authorityGrpPred,authoritySeq,authoritySeqRank,purity,purityGrpPred,puritySeq,puritySeqRank,pred,prob,pdpValue,clusterId
1547,744336128728141824,1547,0,"<user> good for you ! gun control is "" using both hands to steady your shots ""","<user> good for you ! gun control is "" using both hands to steady your shots """,User1547,0.666666667,0,using,1.598687497,0.520833333,0,using both hands to steady your shots,2.711522317,0,0,using both hands to steady your shots,2.799305515,1,0,using both hands to steady your shots,2.520068701,2,0,<user> good for,3.030397079,2,1,<user> good for you,2.561804743,1,0,<user>,0.188651602,0,0.4864864865,,0
1548,739501423512199168,1548,0,"<user> so sad . i wonder how many of the shooters were <allcaps> nra </allcaps> members , ya know , the "" terrorist "" organization responsible for gun violence","<user> so sad . i wonder how many of the shooters were <allcaps> nra </allcaps> members , ya know , the "" terrorist "" organization responsible for gun violence",User1548,0.229166667,0,organization responsible for gun,2.687359502,0.208333333,0,organization responsible for gun,2.711079145,2,0,many of the shooters were <allcaps> nra </allcaps> members,3.123180862,0,0,organization responsible for gun,2.551597037,2,0,<allcaps>,0.374732226,2,0,sad,0.784968927,1,0,<user>,0.1963879,0,0.4666666667,,4
1549,817526030604845056,1549,1,<hashtag> fortlauderrdale </hashtag> obama care addresses mental health . dems want gun control . russians support trump . ` nough said,<hashtag> fortlauderrdale </hashtag> obama care addresses mental health . dems want gun control . russians support trump . ` nough said,User1549,0.520833333,1,obama care addresses mental health,0.0,0.5625,1,fortlauderrdale </hashtag> obama care addresses mental health,2.711008981,0,0,fortlauderrdale </hashtag> obama care addresses mental health,2.323118326,1,1,fortlauderrdale </hashtag> obama care addresses mental health,2.651449552,2,0,fortlauderrdale </hashtag> obama care addresses mental health,3.522502468,1,0,fortlauderrdale </hashtag> obama care addresses mental health,2.651442748,1,1,fortlauderrdale </hashtag> obama care addresses mental health,3.346405252,1,0.6315789474,,6
1550,745827551130509312,1550,1,<user> thank you for taking a stand against gun violence . i am proud to be democrat standing united with you and all those fighting .,<user> thank you for taking a stand against gun violence . i am proud to be democrat standing united with you and all those fighting .,User1550,0.979166667,1,taking,0.585788723,0.854166667,1,i am proud to be democrat standing united with,2.710661183,3,1,<user>,0.611588092,2,1,thank you for taking a stand against gun violence,1.766753043,3,0,democrat standing united with you and all those fighting,2.869042381,3,1,thank you for taking a stand against gun violence,2.426893588,1,0,<user>,0.198426636,1,1.0,,8
1551,745710152997830661,1551,1,"for gun control or not , you have to admit it ' s badass our reps are streaming live after <user> cut the cameras <url>","for gun control or not , you have to admit it ' s badass our reps are streaming live after <user> cut the cameras <url>",User1551,0.708333333,1,cameras,0.971643124,0.645833333,1,reps are streaming live after <user> cut the cameras,2.710511179,0,1,reps are streaming live after <user> cut the cameras,2.652807478,0,0,reps,1.339091776,2,0,reps are streaming live after <user> cut the cameras,3.280710148,0,1,reps are streaming live,3.268849717,1,0,for,0.73162687,0,0.2592592593,,6
1552,743166744945131520,1552,0,<allcaps> fire </allcaps> <user> mitch mcconnell says he may be ' open ' to post - orlando gun control <url> via <user>,<allcaps> fire </allcaps> <user> mitch mcconnell says he may be ' open ' to post - orlando gun control <url> via <user>,User1552,0.479166667,0,</allcaps> <user> mitch mcconnell says he may be,2.61114462,0.458333333,1,fire </allcaps> <user> mitch mcconnell says he may be,2.710457975,0,1,fire </allcaps> <user> mitch mcconnell says he may be,2.750712977,1,0,mcconnell,1.646544321,2,0,fire </allcaps> <user> mitch mcconnell says he may be,2.627143825,0,1,fire </allcaps> <user> mitch mcconnell says he may be,3.589933103,1,0,<allcaps>,0.31412489,0,0.3008130081,,6
1553,784886925630935041,1553,0,"<user> <user> # <number> , what does gun violence have to do this country being home of the brave ? <repeated> nothing at all ! <repeated>","<user> <user> # <number> , what does gun violence have to do this country being home of the brave ? <repeated> nothing at all ! <repeated>",User1553,0.4375,0,does,0.858907063,0.416666667,1,to do this country being home of the brave,2.710237043,0,0,to do this country being home of the brave,3.398774961,1,1,gun violence,0.544732854,2,0,to do this country being home of the brave,2.626485429,2,0,does,0.551342049,1,0,<user>,0.195315286,0,0.3095238095,,0
1554,743434132190007297,1554,1,"senate democrats end marathon filibuster , announce republicans agree to gun control vote <url> via <user>","senate democrats end marathon filibuster , announce republicans agree to gun control vote <url> via <user>",User1554,0.770833333,1,senate democrats end,1.482241613,0.5625,1,announce republicans agree to gun control vote <url> via,2.710169556,3,1,senate democrats,2.402832653,2,1,announce republicans agree to gun control vote,1.466826554,2,0,announce republicans agree to gun control vote <url> via,3.255784589,3,1,announce republicans agree to gun control vote <url> via,3.0142431,1,0,senate,0.536707194,1,1.0,,2
1555,788910720742150144,1555,0,2 d amendment is not the issue . it the people behind the gun is the issue <hashtag> debate night </hashtag>,2 d amendment is not the issue . it the people behind the gun is the issue <hashtag> debate night </hashtag>,User1555,0.5,0,2 d amendment is not the issue,3.04756458,0.541666667,0,amendment is not the issue,2.710122677,2,0,it the people behind the gun is the issue,2.912157018,1,1,debate night,0.62076586,2,0,debate night,0.941955568,2,0,2,1.180449863,1,0,2,0.770345477,0,0.3095238095,,7
1556,743276096330809344,1556,0,"<user> <user> keep your "" thoughts and prayers "" for your <allcaps> nra </allcaps> buddies - - the american people want <allcaps> action </allcaps> on gun violence !","<user> <user> keep your "" thoughts and prayers "" for your <allcaps> nra </allcaps> buddies - - the american people want <allcaps> action </allcaps> on gun violence !",User1556,0.25,1,action </allcaps> on gun violence,2.818577851,0.666666667,1,people want <allcaps> action </allcaps> on gun violence,2.709893309,3,0,thoughts and prayers,2.576855992,2,1,for your <allcaps> nra </allcaps>,2.266338873,3,0,for your <allcaps> nra </allcaps> buddies,2.124839842,1,0,<user> keep your,2.439310734,1,0,american people want <allcaps> action </allcaps> on gun violence,2.138283152,1,0.8666666667,,2
1557,743152683188527104,1557,1,so now another kid is dead in oakland bc of senseless gun violence and i still see / hear people saying that guns are not the issue <allcaps> oh ok </allcaps>,so now another kid is dead in oakland bc of senseless gun violence and i still see / hear people saying that guns are not the issue <allcaps> oh ok </allcaps>,User1557,0.145833333,1,dead,1.042687912,0.166666667,1,that guns are not the issue <allcaps> oh ok,2.709112952,2,0,that guns are not the issue <allcaps> oh ok,3.506536884,0,1,of senseless gun violence,2.591098713,2,0,that guns are not the issue <allcaps> oh ok,3.599489058,2,0,so,0.623294735,1,0,so,0.433419273,0,0.4666666667,,4
1558,753753070849363968,1558,0,"<user> unlike with the second amendment , in the us there is no bill of right to have possession of a truck . outlaw trucks !","<user> unlike with the second amendment , in the us there is no bill of right to have possession of a truck . outlaw trucks !",User1558,0.4375,0,the second,1.420727911,0.541666667,0,there is no bill,2.708512221,3,0,unlike,1.496829002,1,1,no bill of,2.158456252,2,0,bill of right to have possession of a truck,2.831683077,2,0,unlike,1.430980354,1,0,<user>,0.191046848,0,0.0,,9
1559,742876773189181441,1559,1,former <allcaps> gop </allcaps> senator endorses clinton after orlando shooting based on clinton ' s stance on gun control . <hashtag> i m with her </hashtag> <url>,former <allcaps> gop </allcaps> senator endorses clinton after orlando shooting based on clinton ' s stance on gun control . <hashtag> i m with her </hashtag> <url>,User1559,0.875,1,senator endorses clinton after orlando shooting based on clinton,3.013865215,0.625,1,senator endorses clinton after orlando shooting based on clinton,2.708278916,3,0,shooting based on clinton,2.351529631,1,0,senator endorses clinton after orlando shooting based on clinton,2.878169591,2,0,with her </hashtag>,2.75391333,3,1,senator endorses clinton after orlando shooting based on clinton,3.030843154,1,0,former,1.802878291,1,1.0,,9
1560,780585384619024386,1560,0,"clinton says leading cause of death for african americans is gun violence ? <hashtag> debates 2016 </hashtag> when i look that up , it lists medical vs guns 😱","clinton says leading cause of death for african americans is gun violence ? <hashtag> debates 2016 </hashtag> when i look that up , it lists medical vs guns 😱",User1560,0.4375,1,clinton says leading cause of death for,2.909917237,0.4375,0,cause of death for african americans is gun violence,2.707178538,0,1,cause of death for african americans is gun violence,2.56714572,0,0,debates,0.926872592,2,0,leading,0.832514507,0,1,cause of death for african americans is gun violence,3.058854414,1,0,clinton,0.59600051,0,0.3008130081,,6
1561,746007223281815552,1561,1,thank you for speaking for <percent> of americans that support reasonable gun laws ! <hashtag> enough </hashtag> <hashtag> disarm hate </hashtag> <user> <url>,thank you for speaking for <percent> of americans that support reasonable gun laws ! <hashtag> enough </hashtag> <hashtag> disarm hate </hashtag> <user> <url>,User1561,0.958333333,1,laws,0.434447409,0.916666667,1,for <percent> of americans that support reasonable gun laws,2.70678562,3,1,americans,1.174996192,2,1,for <percent> of americans that support reasonable gun laws,3.230573689,3,0,you for speaking for <percent> of americans that support,3.557282475,3,0,you,0.266343365,1,0,thank,0.430907329,1,1.0,,8
1562,745726657936371712,1562,1,thank you <user> from ohio for your efforts . americans deserve gun control laws . the time is now . <hashtag> no bill no break </hashtag>,thank you <user> from ohio for your efforts . americans deserve gun control laws . the time is now . <hashtag> no bill no break </hashtag>,User1562,0.916666667,1,bill,0.373330959,0.958333333,1,thank you <user> from ohio for your efforts,2.706623108,3,1,gun,0.256356416,2,1,<user> from ohio for your efforts,1.884119121,3,0,thank you <user> from ohio for your efforts,3.622111165,3,0,thank you <user> from ohio for your efforts,3.157158811,1,0,thank,0.443540811,1,1.0,,8
1563,751283128698744832,1563,1,"why does everyone have to go to gun violence ? his kids are at home rn sleeping , feeling unsave without their dad <hashtag> pray for the world </hashtag> 🙏 🏼 🙏 🏽 🙏 🏾 🙏 🏿","why does everyone have to go to gun violence ? his kids are at home rn sleeping , feeling unsave without their dad <hashtag> pray for the world </hashtag> 🙏 🏼 🙏 🏽 🙏 🏾 🙏 🏿",User1563,0.479166667,1,unsave without,2.162714519,0.270833333,1,why does everyone have to go to gun violence,2.706601306,2,1,why does everyone have to go to gun violence,2.111759727,1,1,unsave without their,2.155638768,2,0,world </hashtag> 🙏 🏼 🙏 🏽 🙏 🏾 🙏,3.127711952,2,1,does everyone,2.474453468,1,0,why,0.462874227,0,0.3095238095,,7
1564,745713924956291073,1564,0,it should not be this hard to fight gun violence <hashtag> no bill no break </hashtag>,it should not be this hard to fight gun violence <hashtag> no bill no break </hashtag>,User1564,0.583333333,0,should not be this hard to fight gun violence,2.880332785,0.479166667,0,should not be this hard to fight gun violence,2.706537514,3,1,should not be this hard,2.718267219,0,1,should not be this hard to fight gun violence,2.62069448,2,0,no bill no break,0.633016166,2,0,should,0.555040973,1,0,it,0.316509443,1,0.75,,9
1565,745287276540747776,1565,0,"happened is that typically when gun control measures are passed in certain areas ( cali chicago ) , when u give a little , the left takes a mile","happened is that typically when gun control measures are passed in certain areas ( cali chicago ) , when u give a little , the left takes a mile",User1565,0.375,1,that typically when gun control measures are passed,2.922563266,0.333333333,0,when gun control measures are passed in certain areas,2.70575491,0,1,when gun control measures are passed in certain areas,3.05137577,0,0,typically when gun control measures are passed in certain,2.860852418,2,0,when gun control measures are passed in certain areas,2.213882387,2,1,u,0.641126517,1,0,happened,1.746085081,0,0.3095238095,,0
1566,743461850910593024,1566,0,"<user> please , supply one shred of evidence , that gun control prevents violence .","<user> please , supply one shred of evidence , that gun control prevents violence .",User1566,0.458333333,0,that gun control prevents violence,2.723984406,0.270833333,1,that gun control prevents violence,2.705553521,2,0,that gun control prevents violence,3.078341483,0,0,gun control prevents violence,2.532500523,2,0,<user> please,1.586199105,0,1,shred,1.66232264,1,0,<user>,0.185304598,0,0.4363636364,,3
1567,742072436951154688,1567,0,"<allcaps> isis </allcaps> , the "" jayvee team "" per obama , has just claimed credit for the deadliest mass shooting on u.s. soil in history . gun control my ass","<allcaps> isis </allcaps> , the "" jayvee team "" per obama , has just claimed credit for the deadliest mass shooting on u.s. soil in history . gun control my ass",User1567,0.125,0,the deadliest mass shooting on u.s. soil in history,1.816110134,0.479166667,0,the deadliest mass shooting on u.s. soil in history,2.70509516,2,0,the deadliest mass shooting on u.s. soil in history,3.010964301,0,0,mass shooting,1.085109317,2,0,the deadliest mass shooting on u.s. soil in history,1.917476272,0,1,has just claimed credit,2.553440382,1,0,the deadliest mass shooting on u.s. soil in history,1.838583542,0,0.4166666667,,3
1568,752493095950880772,1568,1,professor erica foldy offers insights on how to talk about gun violence at work via <user> <url>,professor erica foldy offers insights on how to talk about gun violence at work via <user> <url>,User1568,0.791666667,1,professor,2.122321469,0.583333333,1,to talk about gun violence at work via <user>,2.705017004,3,1,professor,1.828545751,1,1,erica foldy offers insights,3.287160444,2,0,to talk about gun violence at work via <user>,4.232229139,2,1,professor,2.151642637,1,0,professor,1.583196655,1,0.75,,9
1569,748605566050787328,1569,1,i am standing with <user> and <user> to end gun violence ! <hashtag> no fly no buy </hashtag> <hashtag> we can do better </hashtag> <url>,i am standing with <user> and <user> to end gun violence ! <hashtag> no fly no buy </hashtag> <hashtag> we can do better </hashtag> <url>,User1569,0.958333333,1,i am,1.162954837,0.9375,1,standing with <user> and <user> to end gun violence,2.704779808,3,1,i am,1.69902015,2,1,standing with <user> and <user> to end gun violence,2.907062153,3,0,</hashtag>,0.436506174,3,0,<user> and <user> to end gun violence,3.669907996,1,0,i,0.269639699,1,1.0,,8
1570,810989295628599296,1570,0,stock up on guns and ammo <allcaps> now </allcaps> ! the united nations wants <allcaps> gun confiscation </allcaps> . <repeated> <url>,stock up on guns and ammo <allcaps> now </allcaps> ! the united nations wants <allcaps> gun confiscation </allcaps> . <repeated> <url>,User1570,0.416666667,0,the united nations wants <allcaps> gun confiscation </allcaps>,2.876620607,0.479166667,0,gun confiscation </allcaps>,2.704562366,0,0,gun,0.17247536,1,0,nations wants <allcaps> gun confiscation,2.65745556,2,0,stock up on guns and ammo <allcaps> now </allcaps>,3.349509349,2,0,stock,1.750120336,1,0,stock,1.69367156,0,0.3095238095,,0
1571,806561678871691264,1571,1,at the white house state legislator roundtable on gun violence prevention discussing ways to keep our communities safe <hashtag> va 34 </hashtag> <url>,at the white house state legislator roundtable on gun violence prevention discussing ways to keep our communities safe <hashtag> va 34 </hashtag> <url>,User1571,0.645833333,1,state,1.910093795,0.604166667,1,violence prevention discussing ways to keep our communities safe,2.704366624,3,1,violence prevention discussing ways to keep our communities safe,2.393529651,2,1,violence prevention discussing ways to keep our communities safe,2.816035785,3,0,va 34 </hashtag>,3.005290686,3,0,house state legislator roundtable on gun violence prevention discussing,3.490948802,1,0,at,0.6641526,1,1.0,,8
1572,740343901396013056,1572,0,republican senators who side with the left on gun control : john mccain - <url> via <user>,republican senators who side with the left on gun control : john mccain - <url> via <user>,User1572,0.625,0,gun,0.356971845,0.354166667,0,senators who side with the left on gun control,2.703690904,0,0,the left on gun control,2.46251882,1,0,republican senators,1.976830273,2,0,senators who side with the left on gun control,2.687747642,2,0,republican senators who side,2.177841622,1,0,republican,1.647784726,0,0.0555555556,,0
1573,751595853542940672,1573,0,"<user> a gun is not an assault weapon . assault is an action , not a kind of gun . same as this . <repeated> <url>","<user> a gun is not an assault weapon . assault is an action , not a kind of gun . same as this . <repeated> <url>",User1573,0.4375,0,<user> a gun is not an assault weapon,2.462145623,0.5625,1,<user> a gun is not an assault weapon,2.701907189,0,0,<user> a gun is not an assault weapon,2.444093918,1,0,assault,0.744233343,2,0,<user> a gun is not an assault weapon,2.549852248,2,0,a gun,0.876932125,1,0,<user>,0.191657404,0,0.3095238095,,0
1574,745905016590991361,1574,1,<user> on <hashtag> periscope </hashtag> its <time> house dems continue <number> demand action to end gun violence <hashtag> no bill no break </hashtag> <url>,<user> on <hashtag> periscope </hashtag> its <time> house dems continue <number> demand action to end gun violence <hashtag> no bill no break </hashtag> <url>,User1574,0.520833333,1,periscope,0.763951032,0.6875,1,dems continue <number> demand action to end gun violence,2.701552148,3,1,dems,0.882089717,2,1,dems continue <number> demand action to end gun violence,2.609194584,2,0,periscope </hashtag>,2.198212934,3,0,dems continue <number> demand action to end gun violence,3.536474904,1,0,<user>,0.197447354,0,0.5,,2
1575,740355452840579072,1575,1,terrell ' s dreams of becoming successful in music was ended due to senseless gun violence . <hashtag> missing terrell </hashtag> . <url>,terrell ' s dreams of becoming successful in music was ended due to senseless gun violence . <hashtag> missing terrell </hashtag> . <url>,User1575,0.291666667,1,ended due,2.177549714,0.333333333,1,dreams of becoming successful in music was ended due,2.701146894,2,1,in music was ended due to senseless gun violence,3.093445432,0,1,in music was ended due to senseless gun violence,3.179807875,2,0,in music was ended due to senseless gun violence,2.592788112,2,0,terrell,1.898791481,1,0,terrell,1.702701184,0,0.3095238095,,4
1576,743445223695613952,1576,1,glad to check back in this morning and see that <user> is continuing the conversation on gun violence . <hashtag> enough gun violence </hashtag>,glad to check back in this morning and see that <user> is continuing the conversation on gun violence . <hashtag> enough gun violence </hashtag>,User1576,0.9375,1,glad,1.401461894,0.770833333,1,that <user> is continuing the conversation on gun violence,2.700390668,3,1,that <user> is continuing the conversation on gun,3.433421027,1,1,that <user> is continuing the conversation on gun violence,2.635854168,3,0,check,1.927381162,3,0,that <user> is continuing the conversation on gun violence,3.728923161,1,0,glad,1.151542191,1,1.0,,9
1577,743154386143055873,1577,1,"it is time for a comprehensive discussion of intelligent , effective solutions to gun violence . <hashtag> enough </hashtag> <url>","it is time for a comprehensive discussion of intelligent , effective solutions to gun violence . <hashtag> enough </hashtag> <url>",User1577,0.75,1,a comprehensive,1.689527781,0.708333333,1,it is time for a comprehensive discussion of intelligent,2.700036695,3,1,a comprehensive discussion,3.083892193,2,1,it is time for a comprehensive discussion of intelligent,2.975695287,2,0,enough </hashtag>,0.675573299,2,0,it,0.329801621,1,0,it,0.331758233,1,1.0,,2
1578,742747909310033920,1578,0,"i am betting omar used a shot gun instead of an armalite in orlando , the cops have not shown us the weapons yet ! <hashtag> 2 a </hashtag> <hashtag> nra </hashtag>","i am betting omar used a shot gun instead of an armalite in orlando , the cops have not shown us the weapons yet ! <hashtag> 2 a </hashtag> <hashtag> nra </hashtag>",User1578,0.416666667,0,a shot gun instead of an armalite in orlando,2.583056278,0.4375,1,used a shot gun instead of an armalite in,2.699779652,0,0,the cops have not shown us the weapons yet,2.766955031,1,0,nra,0.373484906,2,0,</hashtag>,0.373821017,2,0,i,0.258054506,1,0,i,0.276590676,0,0.3095238095,,0
1579,748188484297326596,1579,0,terror attacks because stuff and things and . <repeated> climate warming . <repeated> islamophobia . <repeated> junk and gun culture . because stuff . gun control . <hashtag> news media </hashtag>,terror attacks because stuff and things and . <repeated> climate warming . <repeated> islamophobia . <repeated> junk and gun culture . because stuff . gun control . <hashtag> news media </hashtag>,User1579,0.5,0,terror attacks because,2.675579901,0.375,0,terror attacks because stuff,2.69969466,2,1,terror attacks because stuff and things and,2.48825231,1,0,islamophobia,1.285276555,2,0,terror attacks because stuff and things and,1.792922396,2,0,terror,1.149543757,1,0,terror,1.556567347,0,0.3095238095,,7
1580,766661704453197825,1580,1,proud <number> stand w <user> in her efforts to combat senseless gun violence & prevent terrorists from buying guns <url>,proud <number> stand w <user> in her efforts to combat senseless gun violence & prevent terrorists from buying guns <url>,User1580,0.770833333,1,combat senseless,2.743096878,0.9375,1,<user> in her efforts to combat senseless gun violence,2.699342439,3,1,buying guns,2.246011971,2,1,<user> in her efforts to combat senseless gun violence,2.75062155,3,0,proud <number> stand w <user> in her efforts to,3.539672508,3,0,<user> in her efforts to combat senseless gun violence,3.576438447,1,0,proud,0.551865934,1,1.0,,8
1581,799432923774599168,1581,0,the young turks rebuttal : second amendment lies <url>,the young turks rebuttal : second amendment lies <url>,User1581,0.541666667,0,second amendment lies,2.448512666,0.354166667,0,the young turks rebuttal,2.69922346,0,0,the young turks rebuttal,2.493247474,1,0,second amendment lies,2.485138607,2,0,the young turks rebuttal,2.751112945,2,1,the,0.327909802,1,0,the,0.264932324,0,0.3095238095,,0
1582,743702822697369600,1582,0,"<user> we need to blow up isis , not gun control .","<user> we need to blow up isis , not gun control .",User1582,0.375,0,to blow up isis,2.356963908,0.541666667,0,<user> we need to blow up isis,2.699068895,0,0,not gun control,1.573482808,1,0,<user> we need to blow,2.499674293,2,0,<user> we,0.872676578,2,0,we,0.290031027,0,0,<user> we need to blow up isis,2.653433385,0,0.0,,0
1583,743190137450995712,1583,1,thank you <user> for taking a stand today in the senate . we need action taken on gun violence .,thank you <user> for taking a stand today in the senate . we need action taken on gun violence .,User1583,0.9375,1,taking,0.566827721,0.916666667,1,<user> for taking a stand today in the senate,2.698807101,3,1,thank,1.07011884,2,1,<user> for taking a stand today in the senate,3.415574083,3,0,<user> for taking a stand today in the senate,3.258740247,3,0,<user> for taking a stand today in the senate,3.308273833,1,0,thank,0.422189625,1,1.0,,8
1584,742354514666127363,1584,1,"and then this : trump suggests obama was involved with orlando shooting , says gun control is pointless <url>","and then this : trump suggests obama was involved with orlando shooting , says gun control is pointless <url>",User1584,0.270833333,1,was,1.17386807,0.25,1,trump suggests obama was involved with orlando shooting,2.698632402,2,1,trump suggests obama was involved with orlando shooting,3.289869413,1,0,suggests obama was involved,2.760570198,2,0,trump suggests obama was involved with orlando shooting,2.677040615,0,1,trump suggests obama was involved with orlando shooting,3.578249483,1,0,and,0.51087587,0,0.4363636364,,3
1585,742012012285308930,1585,1,politicians ' thoughts and prayers are not doing anything to actually end gun violence in this country .,politicians ' thoughts and prayers are not doing anything to actually end gun violence in this country .,User1585,0.395833333,1,doing,0.735042515,0.3125,1,anything to actually end gun violence in this country,2.698190904,2,1,are not doing anything to actually end gun violence,2.61650373,0,1,and prayers are not doing anything to actually end,2.658359232,2,0,prayers,0.791533777,2,0,politicians,0.617108319,1,0,anything to actually end gun violence in this country,2.446374147,0,0.3095238095,,4
1586,782976965007532032,1586,1,"as he made clear again today , <user> is a loyal vote for r leaders like mcconnell who will not bring up gun safety legislation <hashtag> il sen </hashtag>","as he made clear again today , <user> is a loyal vote for r leaders like mcconnell who will not bring up gun safety legislation <hashtag> il sen </hashtag>",User1586,0.6875,1,safety legislation,2.397410203,0.5,1,mcconnell who will not bring up gun safety legislation,2.697784921,2,1,mcconnell who will not bring up gun safety legislation,2.282561806,1,1,mcconnell who will not bring up gun safety legislation,3.21789836,2,0,loyal vote for r leaders like mcconnell who will,2.331626904,2,0,mcconnell who will not bring up gun safety legislation,2.747596433,1,0,as,0.671299224,1,0.75,,7
1587,745734754847318017,1587,1,house democrats stage sit - in to push for action on gun control <url>,house democrats stage sit - in to push for action on gun control <url>,User1587,0.645833333,1,push,0.63510274,0.541666667,1,in to push for action on gun control,2.697111701,3,1,house democrats stage,2.68920086,2,1,in to push for action on,2.737369783,2,0,house democrats,2.149090182,3,1,in to push for action on gun control,2.933690223,1,0,house,0.412443669,1,0.7272727273,,2
1588,751616765797556224,1588,1,<user> piddle on a cow fat will definitely stop these shootings . 😄 😄 😄 just kidding there should be strong & tough gun laws . period !,<user> piddle on a cow fat will definitely stop these shootings . 😄 😄 😄 just kidding there should be strong & tough gun laws . period !,User1588,0.604166667,1,tough gun laws,2.180532134,0.479166667,1,😄 😄 😄 just kidding there should be strong,2.696998458,3,0,😄 😄 😄 just kidding there should be strong,2.387447305,2,0,tough gun laws,1.354054949,2,0,<user> piddle on,2.716409999,2,0,piddle,1.576697525,1,0,<user>,0.197491428,1,0.5243902439,,2
1589,742047551092756480,1589,0,in relation to this look up switzerland ' s gun laws . <repeated> lowest crime rate in the world . <repeated> every adult man has a gun and <allcaps> knows how to use it </allcaps> !,in relation to this look up switzerland ' s gun laws . <repeated> lowest crime rate in the world . <repeated> every adult man has a gun and <allcaps> knows how to use it </allcaps> !,User1589,0.604166667,0,<allcaps> knows how to use it </allcaps>,2.206956664,0.5625,0,<repeated> lowest crime rate in,2.696717261,0,0,gun and <allcaps> knows how to use it </allcaps>,2.175145819,2,0,lowest crime,1.929079106,2,0,gun and <allcaps> knows how to use it </allcaps>,4.211931939,2,0,in,0.58545277,1,0,in,0.521189673,1,0.5243902439,,5
1590,751514161184591872,1590,0,<user> take the lead on tighter gun control . there was not as many crazies running around in <number> .,<user> take the lead on tighter gun control . there was not as many crazies running around in <number> .,User1590,0.458333333,1,tighter,1.977121084,0.458333333,0,there was not as many crazies running around in,2.696348079,1,0,was not as many crazies running around in <number>,2.723739986,0,0,<user> take the lead on tighter gun,2.970245602,2,0,<number>,0.819299289,2,1,<user> take the lead on tighter gun control,2.896404964,1,0,<user>,0.19101239,0,0.3095238095,,0
1591,742055153738612737,1591,1,""" to actively do nothing is a decision as well "" - <user> asking americans to take action on gun control legislation <hashtag> orlando </hashtag> <hashtag> pulse massacre </hashtag>",""" to actively do nothing is a decision as well "" - <user> asking americans to take action on gun control legislation <hashtag> orlando </hashtag> <hashtag> pulse massacre </hashtag>",User1591,0.375,1,asking,1.597066458,0.479166667,1,asking americans to take action on gun control legislation,2.696323569,1,1,<user> asking americans to take action on gun control,2.299414963,2,1,asking americans to take action on gun control legislation,2.850439759,3,0,<user> asking americans,2.732021268,3,0,asking americans to take action on gun,3.266414572,1,0,asking americans to take action on gun control legislation,1.96696608,1,1.0,,5
1592,751463530528903168,1592,1,i <percent> agree . the refusal to allow research into gun violence is such paradoxical blasphemy it makes my head hurt <url>,i <percent> agree . the refusal to allow research into gun violence is such paradoxical blasphemy it makes my head hurt <url>,User1592,0.416666667,1,refusal to allow research,2.702775759,0.395833333,0,is such paradoxical blasphemy it makes my head hurt,2.696206452,2,0,is such paradoxical blasphemy it makes my head hurt,2.861990679,1,1,the refusal to allow research into gun violence is,2.590370692,2,0,is such paradoxical blasphemy it makes my head hurt,3.163001921,2,0,i,0.319650369,1,0,i,0.238299809,0,0.3095238095,,7
1593,745092424230285312,1593,1,orlando massacre wasn ' t enough to spur senate to pass gun control <url> # via <user>,orlando massacre wasn ' t enough to spur senate to pass gun control <url> # via <user>,User1593,0.583333333,1,t enough to spur senate to pass gun control,2.455095558,0.270833333,1,enough to spur senate to pass gun control <url>,2.695440826,2,1,enough to spur senate to pass gun control <url>,2.862442917,0,1,enough to spur senate to pass gun control <url>,2.585186513,2,0,enough to spur senate to pass gun control <url>,2.850069968,0,0,senate to pass,2.015193156,1,0,orlando,0.746323968,1,1.0,,3
1594,784886344417841152,1594,0,"<user> <user> she said at the <allcaps> dnc </allcaps> "" until we deal with the gun violence in this country , we can not claim home of the brave "" . <repeated>","<user> <user> she said at the <allcaps> dnc </allcaps> "" until we deal with the gun violence in this country , we can not claim home of the brave "" . <repeated>",User1594,0.645833333,0,claim,1.670484612,0.375,1,we can not claim home of the brave,2.695396527,0,0,we deal with the gun violence in this country,2.606723626,1,0,dnc,0.747626266,3,0,we,0.361307489,2,0,until we deal,1.954956971,1,0,<user>,0.201630244,0,0.1666666667,,5
1595,742301514723512320,1595,0,if the jackass we have in the white house thinks gun control is going stop radical islamic terror attacks he is stupid as hell . <repeated>,if the jackass we have in the white house thinks gun control is going stop radical islamic terror attacks he is stupid as hell . <repeated>,User1595,0.041666667,0,radical islamic terror attacks he is stupid as hell,3.879669686,0.270833333,0,radical islamic terror attacks he is stupid as hell,2.694584558,2,0,radical islamic terror attacks he is stupid as hell,3.726760185,0,0,islamic terror attacks,2.556882054,0,0,if the jackass,2.579322364,0,0,thinks,1.1535359,0,0,radical islamic terror attacks he is stupid as hell,3.017848626,0,0.4363636364,,1
